Timestamp, E, N, V, Yaw_rad, RateBias_rads, HeadBias_rad, Accel, RawYaw_rad, GPS_E, GPS_N
32.1235, 740850.5076, 3392436.3738, 5.3448, -0.539092, 0.03699047, -0.02944240, 0.0096, 2.525603, 740850.3825, 3392436.4457
32.1335, 740850.5489, 3392436.3488, 5.3480, -0.539491, 0.03699850, -0.02944854, 0.0095, 2.525483, 740850.4224, 3392436.4182
32.1434, 740850.5899, 3392436.3238, 5.3509, -0.539880, 0.03700575, -0.02945468, 0.0094, 2.525325, 740850.4622, 3392436.3909
32.1459, 740850.5979, 3392436.3185, 5.3508, -0.540031, 0.03701273, -0.02946081, 0.0092, 2.525200, 740850.5021, 3392436.3636
32.1560, 740850.6404, 3392436.2924, 5.3523, -0.540414, 0.03701896, -0.02946693, 0.0089, 2.525067, 740850.5421, 3392436.3362
32.1735, 740850.7157, 3392436.2465, 5.3563, -0.541017, 0.03702371, -0.02947305, 0.0088, 2.524960, 740850.5820, 3392436.3088
32.1759, 740850.7232, 3392436.2412, 5.3563, -0.541142, 0.03702833, -0.02947917, 0.0086, 2.524819, 740850.6220, 3392436.2815
32.1860, 740850.7658, 3392436.2147, 5.3589, -0.541503, 0.03703225, -0.02948528, 0.0085, 2.524695, 740850.6621, 3392436.2541
32.2034, 740850.8410, 3392436.1685, 5.3656, -0.542082, 0.03703468, -0.02949138, 0.0086, 2.524590, 740850.7022, 3392436.2268
32.2135, 740850.8837, 3392436.1447, 5.3683, -0.542395, 0.03703416, -0.02949749, 0.0085, 2.524462, 740850.7846, 3392436.2556
32.2235, 740850.9262, 3392436.1217, 5.3706, -0.541752, 0.03693962, -0.02950386, 0.0084, 2.524345, 740850.8248, 3392436.2284
32.2334, 740850.9687, 3392436.0985, 5.3737, -0.541131, 0.03684743, -0.02951022, 0.0083, 2.524178, 740850.8651, 3392436.2013
32.2435, 740851.0115, 3392436.0750, 5.3764, -0.540533, 0.03675740, -0.02951659, 0.0083, 2.524063, 740850.9053, 3392436.1741
32.2535, 740851.0540, 3392436.0514, 5.3795, -0.539953, 0.03666946, -0.02952295, 0.0082, 2.523951, 740850.9456, 3392436.1470
32.2634, 740851.0963, 3392436.0278, 5.3822, -0.539391, 0.03658361, -0.02952932, 0.0082, 2.523838, 740850.9860, 3392436.1198
32.2735, 740851.1389, 3392436.0039, 5.3838, -0.538849, 0.03649967, -0.02953570, 0.0080, 2.523749, 740851.0263, 3392436.0927
32.2834, 740851.1812, 3392435.9800, 5.3852, -0.538324, 0.03641769, -0.02954207, 0.0078, 2.523635, 740851.0666, 3392436.0655
32.2935, 740851.2238, 3392435.9558, 5.3872, -0.537819, 0.03633754, -0.02954845, 0.0077, 2.523529, 740851.1071, 3392436.0384
32.3035, 740851.2658, 3392435.9318, 5.3889, -0.537326, 0.03625908, -0.02955483, 0.0075, 2.523381, 740851.1475, 3392436.0113
32.3060, 740851.2742, 3392435.9270, 5.3888, -0.537482, 0.03626697, -0.02956098, 0.0074, 2.523254, 740851.1880, 3392435.9842
32.3236, 740851.3514, 3392435.8810, 5.3931, -0.538080, 0.03627335, -0.02956712, 0.0073, 2.523150, 740851.2284, 3392435.9571
32.3260, 740851.3592, 3392435.8762, 5.3931, -0.538213, 0.03627920, -0.02957326, 0.0072, 2.523034, 740851.2689, 3392435.9300
32.3435, 740851.4357, 3392435.8304, 5.3948, -0.538784, 0.03628350, -0.02957940, 0.0069, 2.522928, 740851.3094, 3392435.9029
32.3536, 740851.4777, 3392435.8051, 5.3966, -0.539120, 0.03628685, -0.02958553, 0.0068, 2.522790, 740851.3499, 3392435.8758
32.3635, 740851.5188, 3392435.7801, 5.3981, -0.539439, 0.03628914, -0.02959165, 0.0066, 2.522665, 740851.3905, 3392435.8487
32.3735, 740851.5604, 3392435.7548, 5.4009, -0.539748, 0.03629029, -0.02959778, 0.0066, 2.522504, 740851.4311, 3392435.8217
32.3836, 740851.6025, 3392435.7291, 5.4033, -0.540049, 0.03629034, -0.02960389, 0.0066, 2.522371, 740851.4718, 3392435.7945
32.3862, 740851.6106, 3392435.7237, 5.4033, -0.540121, 0.03629008, -0.02961001, 0.0065, 2.522219, 740851.5125, 3392435.7674
32.3961, 740851.6529, 3392435.6977, 5.4051, -0.540400, 0.03628872, -0.02961612, 0.0064, 2.522082, 740851.5531, 3392435.7404
32.4135, 740851.7305, 3392435.6536, 5.4084, -0.540856, 0.03628313, -0.02962225, 0.0063, 2.521935, 740851.6375, 3392435.7727
32.4160, 740851.7403, 3392435.6507, 5.4084, -0.539903, 0.03618273, -0.02962864, 0.0062, 2.521765, 740851.6782, 3392435.7457
32.4334, 740851.8180, 3392435.6071, 5.4118, -0.539380, 0.03608100, -0.02963503, 0.0061, 2.521574, 740851.7190, 3392435.7188
32.4360, 740851.8276, 3392435.6040, 5.4118, -0.538463, 0.03598429, -0.02964144, 0.0060, 2.521414, 740851.7598, 3392435.6917
32.4534, 740851.9054, 3392435.5600, 5.4137, -0.537972, 0.03588611, -0.02964784, 0.0058, 2.521218, 740851.8005, 3392435.6649
32.4634, 740851.9482, 3392435.5368, 5.4137, -0.537278, 0.03578962, -0.02965424, 0.0056, 2.521053, 740851.8412, 3392435.6379
32.4660, 740851.9576, 3392435.5333, 5.4136, -0.536409, 0.03569766, -0.02966066, 0.0054, 2.520866, 740851.8820, 3392435.6110
32.4835, 740852.0352, 3392435.4890, 5.4144, -0.535955, 0.03560397, -0.02966707, 0.0052, 2.520671, 740851.9227, 3392435.5840
32.4935, 740852.0780, 3392435.4654, 5.4168, -0.535299, 0.03551159, -0.02967349, 0.0052, 2.520468, 740851.9635, 3392435.5571
32.5035, 740852.1207, 3392435.4417, 5.4190, -0.534654, 0.03542056, -0.02967991, 0.0052, 2.520229, 740852.0042, 3392435.5301
32.5135, 740852.1630, 3392435.4172, 5.4201, -0.534902, 0.03541767, -0.02968609, 0.0051, 2.520039, 740852.0449, 3392435.5031
32.5235, 740852.2055, 3392435.3926, 5.4211, -0.535135, 0.03541329, -0.02969227, 0.0050, 2.519801, 740852.0857, 3392435.4761
32.5260, 740852.2140, 3392435.3879, 5.4210, -0.535149, 0.03540802, -0.02969845, 0.0049, 2.519627, 740852.1264, 3392435.4491
32.5435, 740852.2909, 3392435.3426, 5.4220, -0.535549, 0.03540051, -0.02970462, 0.0047, 2.519354, 740852.1672, 3392435.4220
32.5535, 740852.3331, 3392435.3177, 5.4242, -0.535728, 0.03539149, -0.02971079, 0.0047, 2.519168, 740852.2079, 3392435.3950
32.5561, 740852.3415, 3392435.3128, 5.4241, -0.535696, 0.03538185, -0.02971696, 0.0046, 2.518900, 740852.2486, 3392435.3680
32.5735, 740852.4182, 3392435.2673, 5.4285, -0.536039, 0.03536997, -0.02972313, 0.0047, 2.518708, 740852.2893, 3392435.3410
32.5835, 740852.4604, 3392435.2422, 5.4306, -0.536169, 0.03535667, -0.02972929, 0.0047, 2.518468, 740852.3301, 3392435.3139
32.5935, 740852.5021, 3392435.2172, 5.4302, -0.536282, 0.03534216, -0.02973546, 0.0045, 2.518252, 740852.3708, 3392435.2868
32.6034, 740852.5436, 3392435.1922, 5.4298, -0.536379, 0.03532646, -0.02974162, 0.0043, 2.518036, 740852.4116, 3392435.2597
32.6060, 740852.5534, 3392435.1893, 5.4298, -0.536255, 0.03530821, -0.02974780, 0.0042, 2.517843, 740852.4985, 3392435.2954
32.6160, 740852.5987, 3392435.1660, 5.4295, -0.535299, 0.03518979, -0.02975427, 0.0040, 2.517604, 740852.5393, 3392435.2684
32.6334, 740852.6768, 3392435.1230, 5.4298, -0.534518, 0.03507001, -0.02976074, 0.0038, 2.517425, 740852.5802, 3392435.2414
32.6359, 740852.6866, 3392435.1203, 5.4297, -0.533409, 0.03495582, -0.02976722, 0.0037, 2.517222, 740852.6210, 3392435.2143
32.6459, 740852.7313, 3392435.0968, 5.4302, -0.532504, 0.03484363, -0.02977371, 0.0036, 2.517017, 740852.6619, 3392435.1873
32.6560, 740852.7759, 3392435.0732, 5.4298, -0.531615, 0.03473337, -0.02978021, 0.0034, 2.516802, 740852.7028, 3392435.1603
32.6659, 740852.8202, 3392435.0496, 5.4295, -0.530741, 0.03462504, -0.02978671, 0.0033, 2.516575, 740852.7436, 3392435.1333
32.6834, 740852.8984, 3392435.0060, 5.4304, -0.530034, 0.03451544, -0.02979320, 0.0032, 2.516375, 740852.7845, 3392435.1064
32.6859, 740852.9074, 3392435.0027, 5.4304, -0.529022, 0.03441098, -0.02979971, 0.0031, 2.516180, 740852.8253, 3392435.0793
32.7035, 740852.9856, 3392434.9589, 5.4318, -0.528345, 0.03430535, -0.02980622, 0.0030, 2.515964, 740852.8662, 3392435.0523
32.7135, 740853.0281, 3392434.9349, 5.4319, -0.528445, 0.03429322, -0.02981247, 0.0029, 2.515770, 740852.9070, 3392435.0253
32.7160, 740853.0367, 3392434.9306, 5.4319, -0.528376, 0.03428108, -0.02981873, 0.0029, 2.515559, 740852.9479, 3392434.9983
32.7335, 740853.1141, 3392434.8860, 5.4315, -0.528623, 0.03426735, -0.02982498, 0.0027, 2.515337, 740852.9889, 3392434.9713
32.7435, 740853.1562, 3392434.8619, 5.4309, -0.528694, 0.03425285, -0.02983122, 0.0025, 2.515098, 740853.0298, 3392434.9444
32.7535, 740853.1986, 3392434.8374, 5.4316, -0.528757, 0.03423758, -0.02983746, 0.0025, 2.514880, 740853.0707, 3392434.9174
32.7634, 740853.2403, 3392434.8133, 5.4321, -0.528808, 0.03422155, -0.02984371, 0.0024, 2.514654, 740853.1116, 3392434.8904
32.7735, 740853.2828, 3392434.7886, 5.4329, -0.528856, 0.03420494, -0.02984994, 0.0024, 2.514439, 740853.1526, 3392434.8635
32.7835, 740853.3251, 3392434.7639, 5.4337, -0.528896, 0.03418761, -0.02985618, 0.0024, 2.514216, 740853.1935, 3392434.8365
32.7935, 740853.3668, 3392434.7394, 5.4343, -0.528931, 0.03416984, -0.02986242, 0.0024, 2.513965, 740853.2344, 3392434.8095
32.8035, 740853.4090, 3392434.7145, 5.4348, -0.528962, 0.03415155, -0.02986865, 0.0023, 2.513735, 740853.2754, 3392434.7826
32.8135, 740853.4530, 3392434.6919, 5.4350, -0.528960, 0.03413007, -0.02987489, 0.0022, 2.513492, 740853.3654, 3392434.8212
32.8235, 740853.4967, 3392434.6703, 5.4351, -0.527876, 0.03400238, -0.02988145, 0.0022, 2.513269, 740853.4066, 3392434.7945
32.8335, 740853.5407, 3392434.6483, 5.4351, -0.526822, 0.03387749, -0.02988800, 0.0021, 2.513013, 740853.4476, 3392434.7677
32.8435, 740853.5847, 3392434.6260, 5.4352, -0.525798, 0.03375547, -0.02989456, 0.0020, 2.512772, 740853.4887, 3392434.7409
32.8460, 740853.5945, 3392434.6234, 5.4352, -0.524664, 0.03363963, -0.02990114, 0.0020, 2.512528, 740853.5297, 3392434.7141
32.8560, 740853.6395, 3392434.6001, 5.4357, -0.523716, 0.03352621, -0.02990771, 0.0019, 2.512272, 740853.5708, 3392434.6873
32.8735, 740853.7184, 3392434.5572, 5.4371, -0.522930, 0.03341192, -0.02991429, 0.0020, 2.512025, 740853.6120, 3392434.6605
32.8835, 740853.7619, 3392434.5345, 5.4380, -0.522006, 0.03330009, -0.02992087, 0.0020, 2.511812, 740853.6530, 3392434.6338
32.8935, 740853.8054, 3392434.5117, 5.4374, -0.521107, 0.03319070, -0.02992745, 0.0018, 2.511560, 740853.6941, 3392434.6070
32.9035, 740853.8487, 3392434.4889, 5.4368, -0.520233, 0.03308379, -0.02993404, 0.0017, 2.511339, 740853.7352, 3392434.5802
